target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
Loss Aversion,In Group Bias,69,-0.007487922705314005,0.25526380420579586,-0.24366696884882957,0.8082223841998805,-0.02933405579877326,False,1.0,False
Loss Aversion,Loss Aversion,61,0.009289617486338796,0.243137756071417,0.29840791958556606,0.7664228533685777,0.038207218813860126,False,1.0,False
Loss Aversion,Planning Fallacy,22,-0.028787878787878796,0.27105427218625144,-0.49815529292145283,0.6235516033930852,-0.10620706491536318,False,1.0,False
Loss Aversion,Status Quo Bias,69,-0.0036231884057971128,0.2263461828418368,-0.13296651568660564,0.8946125630998799,-0.01600728735205395,False,1.0,False
Planning Fallacy,Anchoring,67,-0.0038024164889836594,0.14250857931245384,-0.21840173060511284,0.8277900300877579,-0.026682017887251143,False,1.0,False
Planning Fallacy,Availability Heuristic,69,-0.02242351046698872,0.1377081433418991,-1.352597330958344,0.18066504866614153,-0.16283358238650042,False,1.0,False
Planning Fallacy,Bandwagon Effect,69,0.004462847941108812,0.1347365039101196,0.2751384972027982,0.7840441237558127,0.03312278245666162,False,1.0,False
Planning Fallacy,Confirmation Bias,66,-0.019965892693165427,0.12930417347788095,-1.2544349858116788,0.21417614723260706,-0.15441027154603454,False,1.0,False
Planning Fallacy,Framing Effect,25,0.007666666666666671,0.11222886618486276,0.3415639365917758,0.735651680059342,0.06831278670966338,False,1.0,False
Planning Fallacy,In Group Bias,69,-0.021531568270698707,0.15167223033910543,-1.1792180968365555,0.24242081659239711,-0.1419611756258725,False,1.0,False
Planning Fallacy,Loss Aversion,44,-0.019074675324675324,0.16429372544561444,-0.7701272933973431,0.4454349597168271,-0.11610105715746576,False,1.0,False
Planning Fallacy,Planning Fallacy,46,0.019998117824204777,0.1247888282355684,1.0869068653255962,0.28286576801462193,0.16025567309757835,False,1.0,False
Planning Fallacy,Status Quo Bias,69,-0.014360478490913271,0.15147556198887052,-0.7875005825976495,0.43372527336986966,-0.09480392881568883,False,1.0,False
Status Quo Bias,Anchoring,20,-0.11249999963124999,0.29730145888668513,-1.6922732070417192,0.10692890021870745,-0.378403791471891,False,1.0,False
Status Quo Bias,Availability Heuristic,61,0.05163934418565574,0.256412299662383,1.5729205335356171,0.12099607965092138,0.20139183671086452,False,1.0,False
Status Quo Bias,Bandwagon Effect,67,0.017910447811194028,0.2845386331942006,0.5152317349355356,0.6081125588857585,0.0629455745505897,False,1.0,False
Status Quo Bias,Confirmation Bias,33,0.14545454520909093,0.3921821228214859,2.130573268271226,0.04090735098771321,0.3708851994368289,True,1.0,False
Status Quo Bias,Framing Effect,0,,,,,,False,,
Status Quo Bias,In Group Bias,68,0.052941176419852944,0.33888341077955525,1.2882428314881775,0.20209266841420653,0.1562223897057887,False,1.0,False
Status Quo Bias,Loss Aversion,3,-0.06666666653333334,0.11547005360698505,-1.0,0.42264973081037427,-0.5773502641896258,False,1.0,False
Status Quo Bias,Planning Fallacy,21,0.011904761934523807,0.3016225950261707,0.1808699798854617,0.8582899294907564,0.03946906528677603,False,1.0,False
Status Quo Bias,Status Quo Bias,67,-0.10895522350597016,0.2984715313505804,-2.9880134185629785,0.003939952398137023,-0.36504393785197875,True,0.31519619185096187,False
