target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
Framing Effect,In Group Bias,70,0.017857142795833336,0.22542358414992805,0.6627681669477825,0.5096869997165585,0.07921594709780098,False,1.0,False
Framing Effect,Loss Aversion,52,-0.029166666520459406,0.1917376959188006,-1.0969351766739754,0.27782223974314835,-0.1521175386434899,False,1.0,False
Framing Effect,Planning Fallacy,48,0.010069444430960644,0.24547294902488603,0.2841989624958173,0.7775062712530441,0.041020586707984745,False,1.0,False
Framing Effect,Status Quo Bias,70,0.03690476185218254,0.20477183453413628,1.5078606440542248,0.13615544397207474,0.18022381718617925,False,1.0,False
In Group Bias,Anchoring,28,-0.020833333181051617,0.2738847563652485,-0.4025037341187825,0.6904824175019995,-0.07606605559749571,False,1.0,False
In Group Bias,Availability Heuristic,67,0.024626865680638464,0.2711330224212165,0.7434711620939416,0.45983497263207795,0.09082945843295376,False,1.0,False
In Group Bias,Bandwagon Effect,67,-0.056467661672512444,0.315013696925793,-1.4672623301873016,0.1470540042885371,-0.1792546230348827,False,1.0,False
In Group Bias,Confirmation Bias,38,-0.3758771934744882,0.5262436596022279,-4.403022426155621,8.75994004096168e-05,-0.7142645538842943,True,0.006482355630311643,True
In Group Bias,Framing Effect,4,0.23749999909791664,0.2913490313958516,1.6303469276012725,0.2015222699851209,0.8151734610027086,False,1.0,False
In Group Bias,In Group Bias,67,0.05497512396364011,0.2897667536958062,1.5529413833037877,0.1252195682539964,0.18972198526139536,False,1.0,False
In Group Bias,Loss Aversion,67,-0.09676616909481758,0.3032961286459515,-2.611524367158506,0.011147533998928223,-0.3190484798067691,True,0.8249175159206885,False
In Group Bias,Planning Fallacy,57,-0.014619882990740763,0.3133135462248288,-0.35229149002041055,0.725942066402832,-0.04666214761613792,False,1.0,False
In Group Bias,Status Quo Bias,67,-0.005472636770149263,0.2397281714737142,-0.18685940113176935,0.8523440835387518,-0.02282850911379358,False,1.0,False
Loss Aversion,Anchoring,67,-0.08009950248756219,0.2863364142713879,-2.2897635509633685,0.025239992735241665,-0.2797391397515554,True,1.0,False
Loss Aversion,Availability Heuristic,69,-0.041062801932367166,0.24933866301424867,-1.367991815975156,0.1758183883085677,-0.16468686112002506,False,1.0,False
Loss Aversion,Bandwagon Effect,69,-0.01280193236714976,0.24692793740425736,-0.4306553483186225,0.6680809724623874,-0.05184481128332718,False,1.0,False
Loss Aversion,Confirmation Bias,68,-0.0075980392156862805,0.25688583108394025,-0.24390226663473002,0.8080518248044223,-0.02957749422787761,False,1.0,False
Loss Aversion,Framing Effect,28,0.06666666666666667,0.1763834207376394,1.9999999999999996,0.055652427328037796,0.37796447086637003,False,1.0,False
Loss Aversion,In Group Bias,69,-0.03840579710144927,0.2906256540905716,-1.0977093941537144,0.27620324345328634,-0.13214868140075364,False,1.0,False
Loss Aversion,Loss Aversion,61,-0.04207650273224044,0.2447713702200834,-1.3425916255331831,0.18446186915484022,-0.1719012420550107,False,1.0,False
Loss Aversion,Planning Fallacy,22,-0.04393939393939395,0.2765311130224888,-0.7452833193263968,0.4643609269379837,-0.1588949369936744,False,1.0,False
Loss Aversion,Status Quo Bias,69,-0.0323671497584541,0.29665735910122554,-0.9063039574436336,0.36797529972801823,-0.10910617470407533,False,1.0,False
Planning Fallacy,Anchoring,28,-0.05083745619459905,0.18182777224326027,-1.4794578926931192,0.15059200724726224,-0.27959125983787747,False,1.0,False
Planning Fallacy,Availability Heuristic,31,-0.028641072189459268,0.18647691031197586,-0.8551554226361082,0.3992433440789822,-0.15359044713874928,False,1.0,False
Planning Fallacy,Bandwagon Effect,24,-0.06127194564694564,0.1360234327760479,-2.2067521649694744,0.03758563608496442,-0.4504513961015363,True,1.0,False
Planning Fallacy,Confirmation Bias,26,-0.052081999197383815,0.22181182687630835,-1.1972631665058835,0.24243361975636127,-0.23480262389987128,False,1.0,False
Planning Fallacy,Framing Effect,14,0.018891822463251034,0.18555399285020593,0.38094964157580313,0.7093933856157897,0.10181307376494428,False,1.0,False
Planning Fallacy,In Group Bias,26,-0.14474691974691972,0.20586740695329836,-3.5851589100232135,0.0014251670517468724,-0.7031075058746356,True,0.10546236182926856,False
Planning Fallacy,Loss Aversion,10,-0.04492063492063493,0.17387618919217804,-0.8169693673991201,0.4350378514404941,-0.25834839647099495,False,1.0,False
Planning Fallacy,Planning Fallacy,19,0.0734848484848485,0.1903500884226462,1.6827574448804121,0.10968679540405671,0.38605103211528047,False,1.0,False
Planning Fallacy,Status Quo Bias,17,-0.20513750954927423,0.2655795089577367,-3.1847472832793264,0.005759347891714029,-0.7724146700245024,True,0.4261917439868381,False
Status Quo Bias,Anchoring,19,0.09736842055307016,0.4908817663716192,0.8646055619871965,0.39863155416068297,0.19835411910778497,False,1.0,False
Status Quo Bias,Availability Heuristic,57,0.03538011725891811,0.4460482352541204,0.5988456101684116,0.5516907056679361,0.07931903857761591,False,1.0,False
Status Quo Bias,Bandwagon Effect,63,0.08042328014029983,0.36767383118431224,1.7361583623120138,0.0875030426762091,0.2187353928956908,False,1.0,False
Status Quo Bias,Confirmation Bias,31,0.12150537642275987,0.4371666664567208,1.5474951697989625,0.13222946719417894,0.2779383367209459,False,1.0,False
Status Quo Bias,Framing Effect,0,,,,,,False,,
Status Quo Bias,In Group Bias,64,0.047656250075911455,0.42300331935085334,0.9012931652459916,0.37086521363754066,0.11266164538941145,False,1.0,False
Status Quo Bias,Loss Aversion,3,-0.11111111118518517,0.34694433243481865,-0.5547001978893298,0.6348516273805035,-0.3202563076478662,False,1.0,False
Status Quo Bias,Planning Fallacy,19,0.08684210503903508,0.41897799252812495,0.9034745658725453,0.3782068158587836,0.20727128006833032,False,1.0,False
Status Quo Bias,Status Quo Bias,63,-0.061375661011287476,0.4111988032016032,-1.1847169859717865,0.24065092406954758,-0.14926031005964724,False,1.0,False
