target_bias,human_bias,n,mean_delta,std_delta,t_stat,p_value,cohens_d,significant_05,p_bonferroni,significant_bonferroni
In Group Bias,Framing Effect,4,0.16666666694444432,0.23570225987173313,1.414213567872813,0.2522154949000706,0.7071067809364064,False,1.0,False
In Group Bias,In Group Bias,67,0.07935323375277778,0.4610510737892476,1.4088118405559824,0.16358473803911985,0.1721137593900007,False,1.0,False
In Group Bias,Loss Aversion,67,-0.09452736286691539,0.46259395094695904,-1.6726111746091892,0.09913821954164977,-0.2043419773844209,False,1.0,False
In Group Bias,Planning Fallacy,57,0.08654970785955164,0.39666814844492987,1.6473114045641208,0.10509474249328775,0.2181917252006831,False,1.0,False
In Group Bias,Status Quo Bias,67,0.007213930308333343,0.5402504694131334,0.10929849724990455,0.9132973794650266,0.0133529366532838,False,1.0,False
Loss Aversion,Anchoring,67,-0.17487562189054728,0.5006088307924765,-2.8593555852954844,0.005676627492758088,-0.34932588237484513,True,0.4484535719278889,False
Loss Aversion,Availability Heuristic,68,-0.022794117647058822,0.4893213258840058,-0.3841343090117339,0.7020953521884148,-0.04658312727183092,False,1.0,False
Loss Aversion,Bandwagon Effect,69,-0.2318840579710145,0.506241590993139,-3.8048506555803967,0.0003065223231378494,-0.45805019113118856,True,0.024215263527890104,True
Loss Aversion,Confirmation Bias,68,0.05392156862745097,0.5109182515432615,0.8702931331124966,0.3872476920395369,0.10553854429556754,False,1.0,False
Loss Aversion,Framing Effect,28,-0.14166666666666666,0.43058243643685834,-1.7409663625350744,0.09307531584662367,-0.3290117161070718,False,1.0,False
Loss Aversion,In Group Bias,69,-0.17294685990338163,0.4805710574433814,-2.9893696077596874,0.0038885858658358934,-0.35987780966996663,True,0.30719828340103555,False
Loss Aversion,Loss Aversion,61,-0.21530054644808744,0.40324258715107086,-4.170072995015093,9.948901114682533e-05,-0.533923134050085,True,0.007859631880599202,True
Loss Aversion,Planning Fallacy,22,-0.3340909090909091,0.41239002935999347,-3.799862153907245,0.0010473284226337701,-0.8101333313011141,True,0.08273894538806784,False
Loss Aversion,Status Quo Bias,69,-0.23623188405797102,0.45030814179096085,-4.357659174212665,4.550770252590952e-05,-0.524600515979639,True,0.003595108499546852,True
Planning Fallacy,Anchoring,67,0.027292110874200425,0.11617185196450533,1.9229748998289369,0.05879951067929573,0.23492877300097076,False,1.0,False
Planning Fallacy,Availability Heuristic,69,0.011042097998619736,0.10429771349826024,0.8794301586826699,0.38226535221501234,0.10587094886728247,False,1.0,False
Planning Fallacy,Bandwagon Effect,69,0.015942028985507242,0.11570035445110952,1.144546522978056,0.2564097975042922,0.13778720837416722,False,1.0,False
Planning Fallacy,Confirmation Bias,66,0.03982683982683983,0.13558444110168003,2.3863709851920647,0.019936543732746604,0.2937419604306233,True,1.0,False
Planning Fallacy,Framing Effect,25,0.004380952380952375,0.09499890598884732,0.23057909643015728,0.819596015682124,0.0461158188005962,False,1.0,False
Planning Fallacy,In Group Bias,69,0.0468944099378882,0.12532690636100813,3.108145217479949,0.002747980164593444,0.3741767105351716,True,0.21709043300288208,False
Planning Fallacy,Loss Aversion,44,-0.0051948051948051905,0.10039114654338759,-0.3432418153071235,0.7330890917077104,-0.05174565010884124,False,1.0,False
Planning Fallacy,Planning Fallacy,46,-0.035177865612648206,0.15453095472640638,-1.543948868428528,0.12960475779384711,-0.2276428398911208,False,1.0,False
Planning Fallacy,Status Quo Bias,69,0.05386473429951691,0.13568055839771864,3.297702283849328,0.0015525976804123204,0.39699669973812474,True,0.1226552167525733,False
Status Quo Bias,Anchoring,20,0.06416666662097223,0.38704439242404604,0.7414189755105031,0.46750541234008636,0.16578632247663433,False,1.0,False
Status Quo Bias,Availability Heuristic,61,-0.017759562827641167,0.2554746637555644,-0.54293689158758,0.5891845758418855,-0.06951594532723368,False,1.0,False
Status Quo Bias,Bandwagon Effect,67,0.07213930329394694,0.3013911065967305,1.9592006308538545,0.05431568981808744,0.2393544516597725,False,1.0,False
Status Quo Bias,Confirmation Bias,33,0.006060605896969689,0.3884580035631801,0.08962495284373169,0.9291438725253058,0.015601701666013606,False,1.0,False
Status Quo Bias,Framing Effect,0,,,,,,False,,
Status Quo Bias,In Group Bias,68,-0.008823529427205889,0.34865853468825553,-0.2086875277649186,0.8353253274860408,-0.025307079919291667,False,1.0,False
Status Quo Bias,Loss Aversion,3,-0.26666666613333334,0.30550504571937925,-1.511857892036909,0.26970325665977835,-0.8728715580868266,False,1.0,False
Status Quo Bias,Planning Fallacy,21,-0.052380952264285706,0.34694242574616174,-0.6918717946031232,0.4969721164505734,-0.1509788028969138,False,1.0,False
Status Quo Bias,Status Quo Bias,67,-0.05746268646156717,0.32824761115097006,-1.4329193691865088,0.15660084676045927,-0.17505896260758938,False,1.0,False
